b'id',b'key',b'value',b'type' 
7512996838,b'natural',b'tree',b'regular'
7513000687,b'natural',b'tree',b'regular'
7513000688,b'natural',b'tree',b'regular'
7513000689,b'natural',b'tree',b'regular'
7513000690,b'natural',b'tree',b'regular'
7513000691,b'natural',b'tree',b'regular'
7513000692,b'natural',b'tree',b'regular'
7513000693,b'natural',b'tree',b'regular'
7513000694,b'natural',b'tree',b'regular'
7513000695,b'natural',b'tree',b'regular'
7513000696,b'natural',b'tree',b'regular'
7513000697,b'natural',b'tree',b'regular'
7513000698,b'natural',b'tree',b'regular'
7513000699,b'natural',b'tree',b'regular'
7513000700,b'natural',b'tree',b'regular'
7513000701,b'natural',b'tree',b'regular'
7513000702,b'natural',b'tree',b'regular'
7513000703,b'natural',b'tree',b'regular'
7513000704,b'natural',b'tree',b'regular'
7513000705,b'natural',b'tree',b'regular'
7513000706,b'natural',b'tree',b'regular'
7513000707,b'natural',b'tree',b'regular'
7513000708,b'natural',b'tree',b'regular'
7513000709,b'natural',b'tree',b'regular'
7513000710,b'natural',b'tree',b'regular'
7513000711,b'natural',b'tree',b'regular'
7513000712,b'natural',b'tree',b'regular'
7513000713,b'natural',b'tree',b'regular'
7513000714,b'natural',b'tree',b'regular'
7513000715,b'natural',b'tree',b'regular'
7513000716,b'natural',b'tree',b'regular'
7513052243,b'barrier',b'gate',b'regular'
7515433236,b'natural',b'tree',b'regular'
7530714117,b'natural',b'tree',b'regular'
7530714118,b'natural',b'tree',b'regular'
7530714119,b'natural',b'tree',b'regular'
7530714120,b'natural',b'tree',b'regular'
7530714121,b'natural',b'tree',b'regular'
7530714122,b'natural',b'tree',b'regular'
7530714123,b'natural',b'tree',b'regular'
7530714124,b'natural',b'tree',b'regular'
7530714125,b'natural',b'tree',b'regular'
7530714126,b'natural',b'tree',b'regular'
7530714127,b'natural',b'tree',b'regular'
7530714128,b'natural',b'tree',b'regular'
7530714129,b'natural',b'tree',b'regular'
7530714130,b'natural',b'tree',b'regular'
7530714131,b'natural',b'tree',b'regular'
7530714132,b'natural',b'tree',b'regular'
7530714133,b'natural',b'tree',b'regular'
7530714134,b'natural',b'tree',b'regular'
7530714135,b'natural',b'tree',b'regular'
7530714136,b'natural',b'tree',b'regular'
7530714137,b'natural',b'tree',b'regular'
7530714138,b'natural',b'tree',b'regular'
7530714139,b'natural',b'tree',b'regular'
7530714140,b'natural',b'tree',b'regular'
7530714141,b'natural',b'tree',b'regular'
7530714142,b'natural',b'tree',b'regular'
7530714143,b'natural',b'tree',b'regular'
7530714144,b'natural',b'tree',b'regular'
7530714145,b'natural',b'tree',b'regular'
7530714146,b'natural',b'tree',b'regular'
7530714147,b'natural',b'tree',b'regular'
7530714148,b'natural',b'tree',b'regular'
7530714149,b'natural',b'tree',b'regular'
7530714150,b'natural',b'tree',b'regular'
7530714151,b'natural',b'tree',b'regular'
7530714152,b'natural',b'tree',b'regular'
7530714153,b'natural',b'tree',b'regular'
7530714172,b'natural',b'tree',b'regular'
7530714173,b'natural',b'tree',b'regular'
7530714174,b'natural',b'tree',b'regular'
7530714175,b'natural',b'tree',b'regular'
7530714176,b'natural',b'tree',b'regular'
7530714177,b'natural',b'tree',b'regular'
7530714178,b'natural',b'tree',b'regular'
7530714179,b'natural',b'tree',b'regular'
7530714180,b'natural',b'tree',b'regular'
7530714181,b'natural',b'tree',b'regular'
7530714182,b'natural',b'tree',b'regular'
7530714183,b'natural',b'tree',b'regular'
7530714184,b'natural',b'tree',b'regular'
7530719385,b'natural',b'tree',b'regular'
7530719386,b'natural',b'tree',b'regular'
7530719387,b'natural',b'tree',b'regular'
7530719388,b'natural',b'tree',b'regular'
7530719389,b'natural',b'tree',b'regular'
7530719390,b'natural',b'tree',b'regular'
7530719391,b'natural',b'tree',b'regular'
7530719392,b'natural',b'tree',b'regular'
7530719393,b'natural',b'tree',b'regular'
7530719394,b'natural',b'tree',b'regular'
7530719395,b'natural',b'tree',b'regular'
7530719396,b'natural',b'tree',b'regular'
7530719397,b'natural',b'tree',b'regular'
7530719398,b'natural',b'tree',b'regular'
7530719399,b'natural',b'tree',b'regular'
7530719400,b'natural',b'tree',b'regular'
7530719401,b'natural',b'tree',b'regular'
7530719402,b'natural',b'tree',b'regular'
7530719403,b'natural',b'tree',b'regular'
7530719404,b'natural',b'tree',b'regular'
7530719405,b'natural',b'tree',b'regular'
7530719406,b'natural',b'tree',b'regular'
7530719407,b'natural',b'tree',b'regular'
7530719408,b'natural',b'tree',b'regular'
7530719409,b'natural',b'tree',b'regular'
7530719410,b'natural',b'tree',b'regular'
7530719411,b'natural',b'tree',b'regular'
7530719412,b'natural',b'tree',b'regular'
7530719413,b'natural',b'tree',b'regular'
7530719414,b'natural',b'tree',b'regular'
7530719415,b'natural',b'tree',b'regular'
7530719416,b'natural',b'tree',b'regular'
7530719417,b'natural',b'tree',b'regular'
7530719418,b'natural',b'tree',b'regular'
7530719419,b'natural',b'tree',b'regular'
7530719420,b'natural',b'tree',b'regular'
7530719421,b'natural',b'tree',b'regular'
7530719422,b'natural',b'tree',b'regular'
7530719423,b'natural',b'tree',b'regular'
7530719424,b'natural',b'tree',b'regular'
7530719425,b'natural',b'tree',b'regular'
7530719426,b'natural',b'tree',b'regular'
7530719427,b'natural',b'tree',b'regular'
7530719428,b'natural',b'tree',b'regular'
7530719429,b'natural',b'tree',b'regular'
7530719430,b'natural',b'tree',b'regular'
7530719431,b'natural',b'tree',b'regular'
7530719432,b'natural',b'tree',b'regular'
7530719433,b'natural',b'tree',b'regular'
7530719434,b'natural',b'tree',b'regular'
7530719435,b'natural',b'tree',b'regular'
7530719436,b'natural',b'tree',b'regular'
7530719437,b'natural',b'tree',b'regular'
7530719438,b'natural',b'tree',b'regular'
7530719439,b'natural',b'tree',b'regular'
7530719440,b'natural',b'tree',b'regular'
7530719441,b'natural',b'tree',b'regular'
7530719442,b'natural',b'tree',b'regular'
7530719443,b'natural',b'tree',b'regular'
7530719444,b'natural',b'tree',b'regular'
7530719445,b'natural',b'tree',b'regular'
7530719446,b'natural',b'tree',b'regular'
7530719447,b'natural',b'tree',b'regular'
7530719448,b'natural',b'tree',b'regular'
7530719449,b'natural',b'tree',b'regular'
7530719450,b'natural',b'tree',b'regular'
7530719451,b'natural',b'tree',b'regular'
7530719452,b'natural',b'tree',b'regular'
7530719453,b'natural',b'tree',b'regular'
7530719454,b'natural',b'tree',b'regular'
7530719455,b'natural',b'tree',b'regular'
7530719456,b'natural',b'tree',b'regular'
7530719457,b'natural',b'tree',b'regular'
7530719458,b'natural',b'tree',b'regular'
7530719459,b'natural',b'tree',b'regular'
7530719460,b'natural',b'tree',b'regular'
7530719461,b'natural',b'tree',b'regular'
7530719462,b'natural',b'tree',b'regular'
7530719463,b'natural',b'tree',b'regular'
7530719464,b'natural',b'tree',b'regular'
7530719465,b'natural',b'tree',b'regular'
7530719466,b'natural',b'tree',b'regular'
7530719467,b'natural',b'tree',b'regular'
7530719468,b'natural',b'tree',b'regular'
7530719469,b'natural',b'tree',b'regular'
7530719470,b'natural',b'tree',b'regular'
7530719471,b'natural',b'tree',b'regular'
7530719472,b'natural',b'tree',b'regular'
7530719473,b'natural',b'tree',b'regular'
7530719474,b'natural',b'tree',b'regular'
7530719475,b'natural',b'tree',b'regular'
7530719476,b'natural',b'tree',b'regular'
7530719477,b'natural',b'tree',b'regular'
7530719478,b'natural',b'tree',b'regular'
7530719479,b'natural',b'tree',b'regular'
7530719480,b'natural',b'tree',b'regular'
7530719481,b'natural',b'tree',b'regular'
7530719482,b'natural',b'tree',b'regular'
7530719483,b'natural',b'tree',b'regular'
7530719484,b'natural',b'tree',b'regular'
7530719485,b'natural',b'tree',b'regular'
7530719486,b'natural',b'tree',b'regular'
7530719487,b'natural',b'tree',b'regular'
7530719488,b'natural',b'tree',b'regular'
7530719489,b'natural',b'tree',b'regular'
7530719490,b'natural',b'tree',b'regular'
7530719491,b'natural',b'tree',b'regular'
7530719492,b'natural',b'tree',b'regular'
7530719493,b'natural',b'tree',b'regular'
7530719494,b'natural',b'tree',b'regular'
7530719495,b'natural',b'tree',b'regular'
7530719496,b'natural',b'tree',b'regular'
7530719497,b'natural',b'tree',b'regular'
7530719498,b'natural',b'tree',b'regular'
7530719499,b'natural',b'tree',b'regular'
7530719500,b'natural',b'tree',b'regular'
7530719501,b'natural',b'tree',b'regular'
7530719502,b'natural',b'tree',b'regular'
7530719503,b'natural',b'tree',b'regular'
7530719504,b'natural',b'tree',b'regular'
7530719505,b'natural',b'tree',b'regular'
7530719506,b'natural',b'tree',b'regular'
7530719507,b'natural',b'tree',b'regular'
7530719508,b'natural',b'tree',b'regular'
7530719509,b'natural',b'tree',b'regular'
7530719510,b'natural',b'tree',b'regular'
7530719511,b'natural',b'tree',b'regular'
7530719512,b'natural',b'tree',b'regular'
7530719513,b'natural',b'tree',b'regular'
7530719514,b'natural',b'tree',b'regular'
7530719515,b'natural',b'tree',b'regular'
7530719516,b'natural',b'tree',b'regular'
7530719517,b'natural',b'tree',b'regular'
7530719518,b'natural',b'tree',b'regular'
7530719519,b'natural',b'tree',b'regular'
7530719520,b'natural',b'tree',b'regular'
7530719521,b'natural',b'tree',b'regular'
7530719522,b'natural',b'tree',b'regular'
7530719523,b'natural',b'tree',b'regular'
7530719524,b'natural',b'tree',b'regular'
7530719525,b'natural',b'tree',b'regular'
7530719526,b'natural',b'tree',b'regular'
7565081013,b'barrier',b'gate',b'regular'
7565236066,b'barrier',b'gate',b'regular'
7565236073,b'barrier',b'gate',b'regular'
7565270855,b'highway',b'turning_loop',b'regular'
7566244707,b'highway',b'turning_loop',b'regular'
7566268953,b'barrier',b'gate',b'regular'
7567817285,b'highway',b'turning_loop',b'regular'
7568013082,b'highway',b'turning_loop',b'regular'
7568073446,b'barrier',b'gate',b'regular'
7568925301,b'highway',b'turning_loop',b'regular'
7569280726,b'highway',b'turning_loop',b'regular'
7576580271,b'highway',b'turning_loop',b'regular'
7581832133,b'barrier',b'gate',b'regular'
7581832141,b'barrier',b'gate',b'regular'
7581832142,b'barrier',b'gate',b'regular'
7586890760,b'highway',b'crossing',b'regular'
7589493716,b'highway',b'turning_loop',b'regular'
7590840059,b'highway',b'turning_loop',b'regular'
7591022954,b'barrier',b'gate',b'regular'
7591022955,b'barrier',b'gate',b'regular'
7591471157,b'highway',b'turning_loop',b'regular'
7591637454,b'highway',b'turning_loop',b'regular'
7591907411,b'highway',b'turning_loop',b'regular'
7594107450,b'barrier',b'gate',b'regular'
7594142974,b'barrier',b'gate',b'regular'
7594142975,b'barrier',b'gate',b'regular'
7594350570,b'barrier',b'gate',b'regular'
7594407590,b'barrier',b'gate',b'regular'
7595711434,b'barrier',b'gate',b'regular'
7595711442,b'barrier',b'yes',b'regular'
7604795391,b'highway',b'turning_loop',b'regular'
7607864766,b'barrier',b'gate',b'regular'
7608193014,b'highway',b'turning_loop',b'regular'
7608193026,b'barrier',b'gate',b'regular'
7608198891,b'barrier',b'gate',b'regular'
7608854277,b'highway',b'turning_loop',b'regular'
7612454678,b'barrier',b'gate',b'regular'
7614112769,b'barrier',b'gate',b'regular'
7614263126,b'barrier',b'gate',b'regular'
7615634652,b'barrier',b'gate',b'regular'
7615634653,b'barrier',b'gate',b'regular'
7617493162,b'barrier',b'gate',b'regular'
7641894494,b'barrier',b'gate',b'regular'
7641896540,b'barrier',b'gate',b'regular'
7642882421,b'barrier',b'gate',b'regular'
7642882425,b'barrier',b'gate',b'regular'
7642882429,b'barrier',b'gate',b'regular'
7644753863,b'barrier',b'gate',b'regular'
7644908483,b'barrier',b'gate',b'regular'
7651000097,b'highway',b'turning_loop',b'regular'
7654988264,b'barrier',b'gate',b'regular'
7657401558,b'natural',b'tree',b'regular'
7657401559,b'natural',b'tree',b'regular'
7657401560,b'natural',b'tree',b'regular'
7657441263,b'natural',b'tree',b'regular'
7657441264,b'natural',b'tree',b'regular'
7657441265,b'natural',b'tree',b'regular'
7657441266,b'natural',b'tree',b'regular'
7657441267,b'natural',b'tree',b'regular'
7657441268,b'natural',b'tree',b'regular'
7657441269,b'natural',b'tree',b'regular'
7657441270,b'natural',b'tree',b'regular'
7657441271,b'natural',b'tree',b'regular'
7657441272,b'natural',b'tree',b'regular'
7657441273,b'natural',b'tree',b'regular'
7657441274,b'natural',b'tree',b'regular'
7657441275,b'natural',b'tree',b'regular'
7657441276,b'natural',b'tree',b'regular'
7657441277,b'natural',b'tree',b'regular'
7657441278,b'natural',b'tree',b'regular'
7657441279,b'natural',b'tree',b'regular'
7657441280,b'natural',b'tree',b'regular'
7657441281,b'natural',b'tree',b'regular'
7657441282,b'natural',b'tree',b'regular'
7657441283,b'natural',b'tree',b'regular'
7657441284,b'natural',b'tree',b'regular'
7657446685,b'natural',b'tree',b'regular'
7657446686,b'natural',b'tree',b'regular'
7657446687,b'natural',b'tree',b'regular'
7657446688,b'natural',b'tree',b'regular'
7657446689,b'natural',b'tree',b'regular'
7657446690,b'natural',b'tree',b'regular'
7657446691,b'natural',b'tree',b'regular'
7657446692,b'natural',b'tree',b'regular'
7657446693,b'natural',b'tree',b'regular'
7657446694,b'natural',b'tree',b'regular'
7657446695,b'natural',b'tree',b'regular'
7657446696,b'natural',b'tree',b'regular'
7657446697,b'natural',b'shrub',b'regular'
7657446698,b'natural',b'shrub',b'regular'
7657446699,b'natural',b'tree',b'regular'
7657446700,b'natural',b'shrub',b'regular'
7657446701,b'natural',b'shrub',b'regular'
7657446702,b'natural',b'tree',b'regular'
7657446703,b'natural',b'tree',b'regular'
7657446704,b'natural',b'tree',b'regular'
7657446705,b'natural',b'tree',b'regular'
7657446706,b'natural',b'tree',b'regular'
7657446707,b'natural',b'tree',b'regular'
7657446708,b'natural',b'tree',b'regular'
7657446709,b'natural',b'tree',b'regular'
7657446710,b'natural',b'tree',b'regular'
7657446711,b'natural',b'tree',b'regular'
7657446712,b'natural',b'tree',b'regular'
7657446713,b'natural',b'tree',b'regular'
7657446714,b'natural',b'tree',b'regular'
7657446715,b'natural',b'tree',b'regular'
7657446716,b'natural',b'tree',b'regular'
7657446717,b'natural',b'tree',b'regular'
7657446718,b'natural',b'tree',b'regular'
7657446719,b'natural',b'tree',b'regular'
7657446720,b'natural',b'tree',b'regular'
7657446721,b'natural',b'tree',b'regular'
7657446722,b'natural',b'tree',b'regular'
7657446723,b'natural',b'tree',b'regular'
7657446724,b'natural',b'tree',b'regular'
7657446725,b'natural',b'tree',b'regular'
7657446726,b'natural',b'tree',b'regular'
7657446727,b'natural',b'tree',b'regular'
7657446728,b'natural',b'tree',b'regular'
7657446729,b'natural',b'tree',b'regular'
7657446730,b'natural',b'tree',b'regular'
7657446731,b'natural',b'tree',b'regular'
7657446732,b'natural',b'tree',b'regular'
7657446733,b'natural',b'tree',b'regular'
7657446734,b'natural',b'shrub',b'regular'
7657446735,b'natural',b'shrub',b'regular'
7657446736,b'natural',b'shrub',b'regular'
7657446737,b'natural',b'shrub',b'regular'
7657446738,b'natural',b'tree',b'regular'
7657446739,b'natural',b'shrub',b'regular'
7657446740,b'natural',b'shrub',b'regular'
7657446741,b'natural',b'shrub',b'regular'
7657446742,b'natural',b'shrub',b'regular'
7657446743,b'natural',b'tree',b'regular'
7657446744,b'natural',b'shrub',b'regular'
7657446745,b'natural',b'shrub',b'regular'
7657446746,b'natural',b'shrub',b'regular'
7657446747,b'natural',b'shrub',b'regular'
7657446748,b'natural',b'tree',b'regular'
7657446749,b'natural',b'tree',b'regular'
7657446750,b'natural',b'tree',b'regular'
7657446751,b'natural',b'tree',b'regular'
7657446752,b'natural',b'tree',b'regular'
7657446753,b'natural',b'tree',b'regular'
7657446754,b'natural',b'shrub',b'regular'
7657446755,b'natural',b'tree',b'regular'
7657446756,b'natural',b'tree',b'regular'
7657446757,b'natural',b'tree',b'regular'
7657446758,b'natural',b'tree',b'regular'
7657446759,b'natural',b'tree',b'regular'
7657446760,b'natural',b'tree',b'regular'
7657446761,b'natural',b'tree',b'regular'
7657446762,b'natural',b'tree',b'regular'
7657446763,b'natural',b'tree',b'regular'
7657446764,b'natural',b'tree',b'regular'
7657446765,b'natural',b'tree',b'regular'
7657446766,b'natural',b'tree',b'regular'
7657446767,b'natural',b'tree',b'regular'
7657446768,b'natural',b'tree',b'regular'
7657446769,b'natural',b'tree',b'regular'
7657446770,b'natural',b'tree',b'regular'
7657446771,b'natural',b'tree',b'regular'
